"","id","recclass","mass","fell_or_found","year","latitude","longitude","group","chondrite","type","lvl3","lvl4","lc_sample","weights"
"1552",5958,"H5",605,"Found",1998,27.3725,16.24017,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1553",5959,"Eucrite-pmict",400,"Found",1998,27.37517,16.18417,"Eucrite","Achondrite","Stony","Asteroidal","H-E-D Vesta","11",0.00485781484723708
"1554",5960,"CK5",946,"Found",1998,27.347,16.08833,"CK","Chondrite","Stony","Carbonaceous","CV-CK","11",0.00485781484723708
"1555",5961,"Iron, IIAB",156,"Found",1998,27.48733,16.32517,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite","11",0.00485781484723708
"1556",5962,"L6",956,"Found",1998,27.51617,16.28333,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1557",5963,"H5/6",103,"Found",1998,27.3785,16.1855,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1558",5964,"H4",347,"Found",1998,27.4665,15.914,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1559",5965,"R3-4",171,"Found",1998,27.50233,15.9125,"Rumuruti","Chondrite","Stony","Other","Rumuruti","11",0.00485781484723708
"1560",5966,"H5/6",65,"Found",1998,27.59917,16.00233,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1561",5967,"H4",490,"Found",1998,27.59467,15.9365,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1562",5968,"L6",150,"Found",1998,27.86433,15.87333,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1563",5969,"L6",105,"Found",1998,27.8745,15.87217,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1564",5970,"L6",702,"Found",1998,27.86383,15.87017,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1565",5971,"L6",174,"Found",1998,27.74017,15.93683,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1566",5972,"H5",144,"Found",1998,27.479,16.03917,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1567",5973,"H4",115,"Found",1998,27.45467,16.08733,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1568",5974,"H4/5",206,"Found",1998,27.37933,16.45817,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1569",5975,"L6",942,"Found",1998,27.35817,16.43233,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1570",5976,"L6",47,"Found",1998,27.29367,16.41433,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1571",5977,"C3-ung",253,"Found",1998,27.28133,16.41733,"Chondrite","Chondrite","Stony","Carbonaceous",NA,"11",0.00485781484723708
"1572",5978,"C3-ung",572,"Found",1998,27.27933,16.41167,"Chondrite","Chondrite","Stony","Carbonaceous",NA,"11",0.00485781484723708
"1573",5979,"CK3-an",353,"Found",1998,27.31283,16.232,"CK","Chondrite","Stony","Carbonaceous","CV-CK","11",0.00485781484723708
"1574",5980,"H4",1555,"Found",1998,27.4475,15.985,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1575",5981,"L6",255,"Found",1998,27.32367,16.27683,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1576",5982,"LL6",181,"Found",1998,27.24083,16.408,"LL","Chondrite","Stony","Ordinary","LL","11",0.00485781484723708
"1577",5983,"H4-6",192,"Found",1998,27.22183,16.2455,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1578",5984,"H4",260,"Found",1998,26.85483,15.97533,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1579",5985,"L6",239,"Found",1998,26.69617,16.3275,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1580",5986,"H5/6",349,"Found",1998,27.90017,15.90117,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1581",5987,"L6",867,"Found",1998,27.829,15.928,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1582",5988,"L6",1561,"Found",1998,27.48333,16.263,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1583",5989,"L6",90,"Found",1998,27.48183,16.28733,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1584",5990,"H3.6",188,"Found",1998,27.48083,16.31833,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1585",5991,"Eucrite-pmict",255,"Found",1998,27.452,16.021,"Eucrite","Achondrite","Stony","Asteroidal","H-E-D Vesta","11",0.00485781484723708
"1586",5992,"LL4-5",164,"Found",1998,27.38833,16.15733,"LL","Chondrite","Stony","Ordinary","LL","11",0.00485781484723708
"1587",5993,"H4",53,"Found",1998,27.39783,16.16317,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1588",5994,"L5/6",481,"Found",1998,27.48017,16.27133,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1589",5995,"H4/5",526,"Found",1998,27.46067,16.17083,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1590",5996,"L4/5",392,"Found",1998,27.4335,16.0845,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1591",5997,"LL6",184,"Found",1998,27.42683,16.05367,"LL","Chondrite","Stony","Ordinary","LL","11",0.00485781484723708
"1592",5999,"H4",75,"Found",1998,27.5825,15.98333,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1593",6000,"H5",445,"Found",1998,27.64617,15.91483,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1594",6001,"L6",1896,"Found",1998,27.804,15.935,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1595",6002,"H3.9",161,"Found",1998,27.7875,15.855,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1596",6003,"L6",2670,"Found",1998,27.80517,15.92667,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1597",6004,"L6",838,"Found",1998,27.79783,15.94167,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1598",6005,"L6",855,"Found",1998,27.80733,15.93767,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1599",6006,"L6",364,"Found",1998,27.81,15.933,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1600",6007,"L6",1082,"Found",1998,27.81433,15.9145,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1601",6008,"L6",2310,"Found",1998,27.80383,15.921,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1602",6009,"L6",1228,"Found",1998,28.019,15.86333,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1603",6010,"L6",740,"Found",1998,28.01517,15.86367,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1604",6011,"L6",1916,"Found",1998,27.01167,15.86483,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1605",6012,"L6",254,"Found",1998,28.01967,15.89017,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1606",6013,"L6",777,"Found",1998,28.01483,15.86267,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1607",6014,"L6",1296,"Found",1998,28.01,15.845,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1608",6015,"L6",1731,"Found",1998,28.00883,15.84283,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1609",6016,"H5",375,"Found",1998,28.0215,15.8425,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1610",6017,"H4",319,"Found",1998,27.8315,15.87433,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1611",6018,"L6",4152,"Found",1998,27.78533,15.95233,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1612",6019,"H5-6",276,"Found",1998,27.78717,15.95117,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1613",6020,"LL6",482,"Found",1998,27.79133,15.96517,"LL","Chondrite","Stony","Ordinary","LL","11",0.00485781484723708
"1614",6021,"H6",333,"Found",1998,27.77983,16.06267,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1615",6022,"L6",68,"Found",1998,27.7865,16.09717,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1616",6023,"H3.4",269,"Found",1998,27.61067,16.21867,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1617",6024,"Martian (shergottite)",2015,"Found",1998,27.35267,16.20067,"Shergottite","Achondrite","Stony","Martian","SNC","11",0.00485781484723708
"1618",6025,"L6",16128,"Found",1998,27.74767,16.003,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1619",6026,"L6",7367,"Found",1998,27.75467,15.98183,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1620",6027,"L5",81,"Found",1998,27.35583,16.20317,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1621",6028,"Eucrite",181,"Found",1998,27.3685,16.1735,"Eucrite","Achondrite","Stony","Asteroidal","H-E-D Vesta","11",0.00485781484723708
"1622",6029,"L6",258,"Found",1998,27.36883,16.2855,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1623",6030,"LL4-5",73,"Found",1998,27.36867,16.26383,"LL","Chondrite","Stony","Ordinary","LL","11",0.00485781484723708
"1624",6031,"L6",153,"Found",1997,27.46533,16.01517,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1625",6032,"H6",786,"Found",1997,27.2,16.1,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1626",6033,"Ureilite",596,"Found",1997,27.01767,16.38833,"Ureilite","Achondrite","Stony","Primitive or asteroidal",NA,"11",0.00485781484723708
"1627",6034,"H4/5",38,"Found",1997,27.18383,16.11433,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1628",6035,"L6",8189,"Found",1997,27.38333,16.41667,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1629",6036,"L6",3259,"Found",1997,27.26667,16.11667,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1630",6037,"Martian (shergottite)",2146,"Found",1997,27.13333,16.08333,"Shergottite","Achondrite","Stony","Martian","SNC","11",0.00485781484723708
"1631",6038,"H5-6",170,"Found",1997,27.1885,16.35017,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1632",6039,"H4",16,"Found",1997,27.26683,16.06683,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1633",6040,"LL6",170,"Found",1997,27.15133,16.12683,"LL","Chondrite","Stony","Ordinary","LL","11",0.00485781484723708
"1634",6041,"H4",850,"Found",1997,26.99167,15.7745,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1635",6042,"Ureilite",50,"Found",1997,27.16883,16.13817,"Ureilite","Achondrite","Stony","Primitive or asteroidal",NA,"11",0.00485781484723708
"1636",6043,"L6",21,"Found",1997,27.20183,16.3835,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1637",6044,"LL6",78,"Found",1997,26.96017,16.34033,"LL","Chondrite","Stony","Ordinary","LL","11",0.00485781484723708
"1638",6045,"H5",1604,"Found",1997,27.20333,16.0715,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1639",6046,"LL5-6",467,"Found",1997,27.45433,16.2315,"LL","Chondrite","Stony","Ordinary","LL","11",0.00485781484723708
"1640",6047,"H4/5",172,"Found",1997,27.33417,16.28733,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1641",6048,"H4/5",1030,"Found",1997,27.33083,16.28317,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1642",6049,"L5",992,"Found",1997,27.30033,16.17767,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1643",6050,"L6",4242,"Found",1997,27.28883,16.11533,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1644",6051,"L6",680,"Found",1997,27.2525,16.06967,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1645",6052,"H4",415,"Found",1997,27.25283,16.07167,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1646",6053,"L6",240,"Found",1997,27.27183,16.0535,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1647",6054,"L6",98,"Found",1997,27.27183,16.0535,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1648",6055,"L6",56,"Found",1997,27.27183,16.0535,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1649",6056,"H4",103,"Found",1997,27.26683,16.06683,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1650",6057,"H4",51,"Found",1997,27.26683,16.06683,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
"1651",6058,"L4",90,"Found",1997,27.26683,16.072,"L","Chondrite","Stony","Ordinary","L","11",0.00485781484723708
"1652",6059,"H5",90,"Found",1997,27.28067,16.06183,"H","Chondrite","Stony","Ordinary","H","11",0.00485781484723708
